session_id,user_id,movie_id,watch_date,watch_duration_minutes,progress_percentage,location_country,rating
093230,06593,0971,2024-09-11,111.6,38.7,Canada,
093231,09055,0311,2025-06-15,37.9,64.2,USA,
093232,07116,0092,2025-07-21,17.8,38.5,USA,
093233,03995,0882,2025-05-11,47.0,16.3,Canada,
093234,08529,0495,2024-05-26,40.6,27.8,USA,
093235,04850,0079,2024-10-02,,31.1,USA,
093236,00080,0354,2025-10-17,67.8,23.9,USA,4
093237,02817,0085,2025-10-04,36.3,93.5,Canada,
093238,03319,0186,2024-12-26,135.1,72.7,USA,
093239,06686,0424,2025-04-01,29.4,67.7,Canada,5
093240,02171,0329,2025-09-23,36.7,23.1,USA,
093241,01957,0146,2025-07-06,27.8,75.6,Canada,2
093242,04503,0207,2025-06-16,63.5,26.3,Canada,
093243,03611,0312,2024-11-15,27.0,11.4,Canada,4
093244,01893,0872,2025-08-04,94.3,43.5,Canada,
093245,07760,0234,2025-11-02,21.8,44.4,Canada,5
093246,05788,0163,2024-06-02,,,Canada,
093247,07070,0364,2025-08-24,41.7,72.3,Canada,
093248,04696,0394,2025-02-11,90.4,41.1,USA,4
093249,09055,0890,2025-11-15,124.3,81.9,USA,
093250,08371,0753,2025-02-13,10.4,80.0,USA,1
093251,00130,0263,2024-12-24,27.3,69.2,Canada,
093252,01277,0855,2024-08-10,75.4,52.3,USA,
093253,01095,0936,2024-12-02,75.2,41.6,USA,1
093254,03440,0568,2024-02-15,54.9,51.5,Canada,
093255,01111,0993,2025-09-23,10.1,13.8,USA,
093256,00861,0333,2025-05-03,14.7,32.8,Canada,
093257,07715,0897,2025-03-17,85.6,61.6,USA,
093258,08605,0634,2025-07-22,47.3,80.9,USA,
093259,09119,0913,2024-10-14,118.7,26.2,USA,
093260,06002,0278,2024-06-01,,7.5,USA,
093261,05043,0383,2025-04-17,47.1,44.7,USA,
093262,08527,0630,2025-02-19,,49.7,Canada,4
093263,01552,0279,2025-10-23,73.3,95.6,Canada,
093264,07772,0300,2025-02-15,59.6,30.8,USA,
093265,00209,0219,2025-10-27,9.5,88.4,Canada,
093266,06329,0963,2024-10-22,,4.4,Canada,
093267,01781,0639,2025-09-23,90.2,55.2,USA,1
093268,08398,0237,2025-12-04,12.3,22.3,USA,
093269,00283,0021,2024-12-10,,56.6,USA,
093270,09888,0381,2024-02-05,81.5,86.6,Canada,3
093271,01488,0083,2024-02-06,13.9,28.6,Canada,
093272,05020,0567,2025-03-24,,66.6,USA,
093273,06374,0479,2025-05-08,57.9,55.0,Canada,
093274,06429,0252,2024-06-04,41.2,,USA,
093275,08947,0050,2025-09-03,46.3,12.1,USA,
093276,00536,0018,2024-07-10,,,USA,
093277,00341,0249,2024-05-21,49.0,68.0,USA,
093278,08064,0867,2024-08-29,,96.1,USA,
093279,07858,0614,2024-05-10,121.4,19.1,USA,
093280,00904,0503,2024-01-13,131.2,53.5,USA,
093281,07644,0283,2025-05-17,,4.7,USA,5
093282,09683,0629,2025-06-23,67.8,15.4,USA,
093283,08339,0675,2025-10-04,35.3,35.9,Canada,
093284,04524,0991,2025-04-15,26.3,61.2,USA,
093285,03654,0673,2024-06-20,32.0,75.5,USA,
093286,07857,0468,2024-01-04,9.1,87.5,USA,
093287,02140,0025,2024-03-16,31.5,73.8,USA,
093288,08096,0439,2024-09-12,19.1,73.9,USA,
093289,08610,0596,2025-08-09,149.3,43.8,Canada,
093290,01197,0384,2024-05-15,176.3,24.5,USA,2
093291,04389,0717,2024-12-30,82.4,30.2,USA,
093292,09817,0855,2025-05-07,44.6,37.1,USA,3
093293,06870,0476,2024-11-30,23.3,78.9,USA,
093294,06406,0572,2025-08-27,54.9,46.8,USA,
093295,05697,0788,2025-05-12,13.0,87.5,USA,
093296,00104,0511,2024-07-28,5.0,96.2,USA,
093297,06140,0149,2025-09-17,104.4,,Canada,
093298,05354,0806,2025-02-03,24.1,38.3,USA,3
093299,00579,0312,2025-08-09,,97.9,USA,
093300,02986,0891,2024-01-17,53.0,87.4,Canada,
093301,07342,0195,2025-12-27,326.8,0.3,Canada,
093302,05965,0342,2024-11-17,186.1,85.3,USA,
093303,07197,0950,2025-07-30,28.6,51.3,USA,
093304,08753,0162,2024-05-07,10.9,67.3,USA,
093305,08857,0778,2024-03-23,,91.9,USA,
093306,00138,0306,2024-03-11,32.0,18.7,Canada,4
093307,09314,0657,2024-05-16,164.8,79.2,Canada,
093308,03599,0083,2024-04-14,13.3,30.6,Canada,
093309,02235,0700,2024-08-18,65.1,30.1,USA,
093310,04337,0069,2024-07-29,57.0,92.7,USA,
093311,03639,0709,2025-10-28,13.9,13.7,USA,3
093312,08186,0674,2024-01-14,94.0,41.1,USA,
093313,05090,0815,2025-02-06,33.8,25.7,Canada,
093314,03845,0929,2024-06-17,22.4,74.3,USA,2
093315,07414,0783,2024-07-11,164.1,,USA,4
093316,06587,0751,2024-10-29,88.1,73.9,USA,
093317,06925,0570,2024-08-19,20.9,25.0,USA,5
093318,05934,0386,2025-01-03,43.7,52.8,USA,
093319,03312,0824,2025-03-16,102.4,73.1,Canada,
093320,08421,0676,2025-11-18,29.8,50.9,USA,4
093321,08320,0342,2025-12-21,36.5,17.1,Canada,5
093322,05783,0902,2024-12-29,17.2,60.3,USA,
093323,00149,0923,2025-12-20,21.5,35.2,USA,
093324,07496,0746,2024-12-01,,70.5,Canada,
093325,07970,0358,2025-01-28,38.0,95.7,USA,5
093326,05151,0541,2025-04-01,84.6,22.5,USA,2
093327,07680,0507,2025-04-18,18.2,40.8,USA,
093328,07000,0080,2025-11-11,73.8,52.3,USA,
093329,08575,0384,2025-04-18,120.2,88.8,Canada,
093330,09668,0249,2024-03-31,48.2,40.6,Canada,
093331,04506,0099,2024-03-25,44.3,1.5,USA,
093332,09726,0063,2025-06-29,109.0,87.1,Canada,3
093333,02148,0041,2024-07-02,15.4,5.5,USA,
093334,09369,0682,2025-01-31,12.7,67.9,Canada,4
093335,01383,0582,2024-01-31,74.5,,USA,
093336,02378,0831,2025-04-09,81.5,14.5,USA,
093337,03264,0354,2025-09-02,70.8,36.9,USA,
093338,03141,0875,2025-10-21,94.5,14.9,USA,4
093339,01137,0489,2024-10-01,91.7,24.4,USA,
093340,02430,0062,2025-10-13,26.0,67.1,USA,
093341,04139,0290,2025-02-28,66.1,70.5,Canada,
093342,03820,0883,2025-07-17,73.2,29.5,Canada,
093343,00110,0665,2025-10-30,109.4,39.2,USA,
093344,09120,0092,2025-04-01,20.1,,Canada,5
093345,00854,0422,2024-02-15,68.4,14.7,USA,
093346,04523,0174,2024-03-11,21.3,73.3,Canada,
093347,03830,0909,2024-02-15,164.4,29.8,USA,
093348,00364,0653,2024-09-16,41.3,1.1,USA,
093349,00993,0423,2024-02-18,84.8,14.3,USA,
093350,06038,0698,2024-12-25,29.9,90.2,Canada,
093351,06697,0611,2025-11-01,12.8,88.8,USA,5
093352,06963,0579,2024-07-20,44.4,2.8,Canada,
093353,07716,0694,2024-08-11,44.7,9.4,Canada,
093354,09523,0484,2024-09-28,74.2,33.4,USA,
093355,01914,0636,2024-06-12,44.1,96.9,USA,5
093356,03723,0309,2024-04-30,48.5,52.3,Canada,
093357,01937,0435,2025-04-18,61.6,,USA,
093358,06702,0541,2025-06-27,51.4,48.4,USA,
093359,01869,0342,2024-01-28,182.4,11.5,Canada,
093360,02089,0327,2024-07-19,58.1,92.8,Canada,3
093361,09215,0062,2024-08-26,,56.6,USA,
093362,03099,0645,2025-11-04,47.3,,USA,
093363,07440,0307,2025-08-16,39.7,31.4,USA,
093364,05426,0317,2024-12-12,16.7,9.5,USA,
093365,05007,0491,2024-09-25,15.6,54.3,USA,
093366,09654,0038,2025-01-10,148.5,4.0,USA,
093367,09726,0650,2024-02-19,58.2,98.1,USA,
093368,02770,0511,2024-09-09,36.2,54.0,USA,
093369,08986,0449,2024-04-29,42.3,8.2,USA,
093370,05354,0264,2024-11-25,28.4,71.2,Canada,
093371,03624,0854,2024-01-25,86.9,76.1,Canada,
093372,02294,0371,2024-07-08,33.1,95.3,USA,
093373,09746,0122,2024-07-13,,35.3,USA,
093374,05018,0640,2025-11-27,64.9,36.0,USA,
093375,00502,0342,2025-09-27,95.8,95.9,Canada,
093376,00914,0186,2024-10-16,23.6,30.3,USA,5
093377,06293,0847,2024-02-07,37.1,36.1,USA,
093378,04596,0487,2024-04-30,48.6,4.5,USA,
093379,02679,0286,2024-12-27,7.3,40.2,USA,
093380,03971,0018,2024-06-27,82.2,9.4,Canada,3
093381,09468,0070,2024-02-24,61.2,40.9,Canada,4
093382,05731,0886,2024-02-07,,88.9,Canada,
093383,03602,0140,2025-07-07,42.7,60.3,USA,
093384,09818,0117,2024-06-04,2.3,72.2,USA,
093385,09753,0359,2024-12-02,,16.1,USA,2
093386,03141,0878,2025-04-11,151.8,90.8,USA,
093387,00011,0578,2025-05-18,62.4,44.0,USA,
093388,08452,0326,2025-10-24,36.3,28.3,USA,
093389,07180,0952,2024-02-01,90.1,,USA,
093390,03658,0214,2025-03-02,78.1,33.2,Canada,4
093391,02956,0684,2024-10-14,46.8,62.6,USA,
093392,07813,0900,2025-06-15,58.4,10.4,USA,
093393,02795,0182,2025-10-13,20.3,,Canada,3
093394,07393,0143,2024-08-03,,,USA,
093395,02528,0037,2024-01-17,82.7,20.1,Canada,
093396,08215,0370,2024-03-27,,45.8,Canada,
093397,07384,0673,2025-12-16,57.9,91.4,Canada,3
093398,02606,0286,2025-12-08,59.5,72.5,USA,
093399,08542,0187,2024-09-26,37.8,98.8,USA,
093400,04097,0233,2025-11-20,39.3,,USA,
093401,02852,0530,2025-08-31,37.1,7.5,Canada,
093402,01086,0808,2025-08-30,22.6,0.5,USA,
093403,06892,0398,2024-02-28,71.4,74.4,USA,
093404,00424,0875,2025-08-15,123.0,13.4,USA,
093405,03309,0499,2025-03-31,21.1,74.4,USA,
093406,09520,0510,2025-02-05,24.2,32.6,USA,
093407,07279,0427,2024-08-13,7.7,65.8,USA,2
093408,02457,0212,2024-02-05,40.3,,Canada,4
093409,01718,0740,2024-07-29,208.9,13.3,USA,
093410,08669,0246,2025-04-21,8.0,43.2,Canada,
093411,01618,0240,2024-06-05,,51.0,USA,3
093412,01484,0113,2024-08-21,54.4,39.8,USA,
093413,04525,0469,2025-04-22,,25.4,Canada,5
093414,02215,0677,2024-01-29,17.1,45.9,USA,2
093415,01692,0028,2024-09-10,34.7,68.2,Canada,
093416,03838,0529,2024-02-23,23.3,59.0,USA,
093417,01846,0739,2024-01-18,43.6,51.8,Canada,
093418,08288,0274,2025-03-30,40.3,6.7,Canada,
093419,04372,0922,2025-12-29,49.5,63.1,Canada,
093420,09420,0893,2025-04-29,125.7,4.5,USA,
093421,03862,0296,2025-01-01,29.1,64.6,USA,
093422,05939,0862,2025-03-23,72.4,16.7,Canada,
093423,08332,0638,2025-06-03,19.9,28.0,USA,
093424,05307,0067,2025-12-20,23.2,35.1,USA,
093425,04662,0446,2024-06-07,,16.5,USA,
093426,03878,0864,2025-03-17,22.7,81.2,USA,
093427,09564,0429,2025-07-22,32.8,21.8,USA,
093428,02911,0511,2024-06-18,21.2,29.8,USA,
093429,09446,0271,2025-05-27,204.4,50.6,USA,
093430,00998,0633,2025-04-07,94.8,95.6,Canada,
093431,08540,0325,2025-04-23,83.4,45.8,USA,
093432,09479,0474,2024-06-04,36.3,80.3,Canada,
093433,08516,0480,2024-07-02,40.2,59.9,USA,
093434,09597,0305,2024-04-25,52.7,70.5,USA,
093435,05240,0552,2024-07-31,,,USA,
093436,06445,0570,2025-06-11,20.9,67.4,Canada,
093437,06101,0174,2025-09-24,,43.8,USA,4
093438,05205,0216,2025-04-14,,29.9,USA,
093439,05530,0301,2025-06-08,6.0,42.4,Canada,1
093440,09967,0761,2025-04-28,51.6,67.3,USA,
093441,06791,0510,2025-03-04,12.5,73.2,USA,
093442,03425,0469,2024-06-22,8.6,34.6,USA,
093443,04795,0171,2024-02-12,33.4,31.7,USA,
093444,02527,0073,2024-04-23,,67.5,USA,
093445,08593,0538,2025-10-03,54.4,,USA,
093446,00314,0855,2025-10-18,112.3,91.1,Canada,
093447,06685,0410,2024-10-11,17.8,75.0,USA,
093448,07615,0093,2024-05-01,80.3,10.5,USA,2
093449,03445,0812,2024-09-17,,48.0,USA,
093450,00627,0635,2025-05-30,,38.1,USA,
093451,09023,0460,2025-07-14,113.2,,USA,4
093452,05330,0853,2024-08-16,48.5,17.1,USA,
093453,02095,0191,2025-04-11,65.2,48.3,USA,
093454,09487,0772,2024-05-26,71.2,98.0,Canada,
093455,09863,0357,2024-05-19,63.9,66.6,Canada,
093456,00102,0134,2025-11-06,10.4,61.0,USA,
093457,07386,0019,2025-05-19,89.9,50.4,Canada,
093458,09554,0176,2024-08-12,59.2,99.2,Canada,
093459,08966,0741,2024-09-24,77.7,12.2,USA,
093460,08173,0517,2024-09-04,73.1,,USA,
093461,02859,0311,2025-06-23,29.2,5.5,USA,
093462,07209,0541,2024-09-20,70.3,43.9,Canada,
093463,05171,0147,2025-11-29,82.8,87.9,Canada,
093464,03645,0628,2024-03-28,3.0,22.5,USA,
093465,01118,0456,2024-07-08,19.1,93.2,Canada,
093466,00019,0647,2024-01-25,99.7,30.6,USA,
093467,08057,0525,2025-04-07,83.1,30.0,USA,
093468,02631,0860,2025-04-19,,11.6,USA,
093469,08019,0442,2024-05-27,101.5,21.5,Canada,
093470,03046,0990,2025-12-11,65.3,90.3,USA,2
093471,02444,0256,2024-08-15,129.4,80.1,Canada,
093472,07250,0298,2025-03-04,144.2,23.0,Canada,
093473,01447,0866,2024-07-08,73.2,95.7,USA,
093474,03121,0403,2024-02-08,94.3,45.0,Canada,5
093475,06226,0886,2024-08-01,23.5,82.6,Canada,
093476,04580,0847,2024-07-05,14.6,63.4,USA,
093477,01882,0773,2024-10-25,75.9,72.7,Canada,
093478,01755,0005,2024-10-13,81.9,6.8,USA,
093479,01317,0525,2024-02-07,24.7,86.8,Canada,
093480,00214,0505,2025-12-10,47.7,49.3,USA,
093481,01299,0424,2024-08-02,186.7,40.1,USA,
093482,01485,0698,2024-07-13,25.1,30.1,USA,
093483,03237,0891,2025-01-03,74.1,14.6,USA,
093484,04664,0052,2024-05-20,14.0,22.6,Canada,
093485,00803,0934,2025-07-29,25.5,44.7,USA,
093486,05065,0191,2025-10-02,158.3,,Canada,
093487,00084,0422,2025-08-01,7.5,65.1,USA,2
093488,05402,0445,2024-08-05,83.4,23.9,USA,
093489,07843,0524,2025-01-20,64.8,51.7,USA,
093490,08672,0381,2025-10-13,12.8,77.2,USA,
093491,07702,0810,2024-04-28,50.8,16.0,Canada,
093492,09629,0306,2025-08-04,61.0,89.0,USA,
093493,05306,0001,2024-11-02,25.8,35.3,Canada,
093494,06303,0225,2025-07-02,41.8,40.2,Canada,
093495,01809,0320,2025-08-15,16.6,24.9,Canada,
093496,05783,0469,2025-08-24,77.3,77.3,USA,2
093497,04516,0004,2024-07-28,59.1,55.7,USA,
093498,01490,0129,2024-02-22,105.0,86.9,USA,
093499,06971,0227,2025-10-24,71.2,37.1,USA,5
093500,04944,0554,2025-12-29,17.6,36.9,USA,
093501,07770,0536,2024-01-10,19.7,98.3,USA,
093502,02018,0500,2024-02-17,43.8,64.7,Canada,
093503,09594,0277,2025-03-29,36.8,10.0,USA,
093504,06896,0677,2024-12-03,35.0,62.1,Canada,
093505,08970,0018,2024-05-28,65.2,7.7,Canada,1
093506,02818,0684,2024-03-11,98.6,93.7,Canada,
093507,08042,0003,2024-11-30,18.2,20.8,USA,4
093508,07803,0157,2024-01-02,35.4,83.9,Canada,2
093509,05924,0386,2025-03-27,47.3,43.1,USA,
093510,02950,0433,2025-01-29,21.9,66.9,USA,3
093511,09833,0856,2024-09-25,34.5,10.0,Canada,
093512,04703,0454,2024-10-24,45.8,85.4,USA,
093513,03821,0602,2025-09-01,53.2,96.7,USA,
093514,05788,0994,2024-07-24,62.8,56.0,USA,
093515,09150,0169,2025-03-15,,84.8,USA,
093516,08812,0568,2024-11-18,,57.1,USA,
093517,03538,0430,2025-06-17,80.0,,Canada,
093518,03445,0151,2025-02-21,62.4,74.7,USA,
093519,01519,0304,2024-01-31,47.6,65.3,USA,
093520,02702,0295,2024-08-26,7.1,,USA,
093521,03537,0043,2025-01-04,42.8,40.3,USA,
093522,06733,0746,2024-05-25,124.0,37.1,USA,
093523,02571,0482,2025-03-08,47.3,99.6,USA,3
093524,02028,0102,2024-07-07,,76.8,USA,
093525,05431,0810,2024-09-20,,60.6,USA,
093526,07681,0468,2024-03-23,28.4,50.6,USA,
093527,04655,0733,2025-10-25,24.7,43.4,USA,
093528,03163,0672,2025-12-15,212.5,18.4,USA,
093529,09507,0148,2024-03-30,9.8,94.5,Canada,
093530,05833,0958,2024-08-05,,,USA,
093531,03134,0648,2025-08-06,93.7,11.4,USA,
093532,06681,0600,2025-04-09,58.2,69.1,USA,
093533,03286,0647,2025-10-08,10.9,50.4,USA,
093534,05069,0062,2024-09-26,91.8,88.8,USA,
093535,01643,0959,2025-08-07,,69.6,USA,
093536,08349,0410,2024-09-23,84.5,74.4,USA,
093537,03955,0530,2025-08-20,77.5,91.4,USA,
093538,08662,0230,2024-05-31,,70.3,USA,
093539,09723,0495,2024-10-23,48.1,4.8,USA,5
093540,03778,0697,2024-08-30,43.4,,USA,
093541,01349,0169,2024-04-07,97.3,51.0,USA,
093542,01742,0183,2025-08-16,11.4,16.5,Canada,
093543,06899,0460,2025-10-19,,2.1,USA,
093544,01122,0050,2024-05-04,122.8,1.8,USA,
093545,00746,0536,2024-04-10,19.0,95.1,Canada,3
093546,05832,0008,2024-09-22,32.5,14.3,USA,
093547,05913,0905,2025-08-29,42.7,81.3,USA,
093548,01139,0009,2025-11-10,28.8,,USA,
093549,02493,0275,2024-06-07,16.8,75.4,Canada,2
093550,05642,0054,2024-02-12,14.6,34.7,USA,1
093551,05028,0115,2025-02-13,36.5,,Canada,
093552,03463,0574,2025-03-27,27.0,71.9,USA,5
093553,06927,0640,2025-07-06,88.4,34.3,USA,4
093554,06797,0144,2025-02-26,71.3,39.8,USA,
093555,03801,0098,2025-05-07,14.2,12.2,USA,
093556,02604,0193,2024-08-13,55.0,,USA,5
093557,08129,0815,2025-02-04,34.2,85.9,USA,
093558,02630,0380,2025-10-26,40.9,22.8,Canada,
093559,07076,0125,2025-08-18,54.2,98.4,USA,
093560,00446,0495,2025-04-05,17.9,,Canada,
093561,03825,0340,2025-07-16,86.1,64.2,USA,
093562,09386,0690,2024-02-01,80.7,65.9,USA,
093563,03429,0381,2024-03-26,35.7,37.4,USA,
093564,03013,0156,2025-02-13,,33.8,Canada,
093565,02945,0540,2024-11-13,27.8,79.4,USA,
093566,05249,0213,2025-09-25,45.2,53.2,Canada,
093567,04828,0230,2025-10-09,20.7,,USA,3
093568,07071,0203,2024-01-21,37.8,73.0,USA,2
093569,00087,0856,2024-09-10,,6.7,USA,
093570,07402,0268,2024-06-27,12.1,42.8,USA,
093571,09631,0794,2024-07-08,,81.5,USA,
093572,02315,0742,2025-08-12,11.6,55.7,USA,1
093573,05126,0700,2024-07-14,39.1,66.6,USA,
093574,01451,0137,2024-11-25,103.8,92.1,USA,
093575,07790,0622,2025-11-14,174.7,75.3,USA,
093576,08210,0836,2025-07-05,48.6,45.7,USA,
093577,02943,0132,2024-05-15,23.5,90.0,Canada,
093578,04993,0944,2024-01-01,40.8,99.8,USA,
093579,08236,0207,2025-09-21,24.2,,USA,
093580,05281,0942,2024-11-02,69.8,81.5,USA,
093581,00323,0676,2025-04-29,69.4,90.8,Canada,
093582,04333,0202,2024-11-16,66.4,74.1,USA,
093583,09488,0860,2024-07-11,20.0,60.0,Canada,
093584,09443,0743,2024-12-19,33.7,,USA,5
093585,04442,0842,2024-08-06,,8.1,USA,
093586,08932,0042,2024-09-25,16.4,,USA,
093587,05973,0784,2024-06-15,118.8,32.8,Canada,
093588,09171,0526,2024-05-24,,11.0,USA,
093589,05385,0884,2024-02-08,50.6,47.9,Canada,
093590,00411,0175,2025-04-20,114.2,52.5,USA,
093591,00415,0388,2024-10-09,,7.4,Canada,
093592,03215,0164,2024-01-02,74.4,58.3,USA,
093593,09993,0423,2024-05-09,29.1,9.7,USA,
093594,00812,0704,2025-12-10,200.3,52.2,USA,
093595,08433,0828,2025-10-01,25.4,1.8,USA,
093596,01358,0170,2024-10-31,30.9,48.4,USA,
093597,00691,0554,2024-01-29,47.2,14.6,USA,
093598,04854,0264,2024-04-26,15.0,19.2,USA,
093599,05766,0727,2025-01-01,,90.2,Canada,
093600,09254,0230,2025-07-30,26.2,55.7,Canada,1
093601,04512,0124,2025-03-31,92.4,21.0,USA,
093602,01286,0511,2025-06-01,45.6,98.7,Canada,
093603,00115,0626,2024-07-05,97.6,,USA,
093604,04406,0425,2025-12-18,54.5,55.6,Canada,
093605,07285,0464,2024-02-06,62.8,82.8,USA,
093606,08928,0539,2025-02-06,44.9,41.2,USA,
093607,02033,0557,2025-04-16,49.0,15.1,USA,
093608,03170,0920,2024-08-05,21.8,17.0,USA,
093609,05282,0790,2025-06-30,,53.6,Canada,
093610,04428,0219,2025-01-02,88.6,,USA,
093611,02897,0920,2025-11-01,145.8,98.5,Canada,
093612,07388,0139,2025-04-02,11.0,39.1,USA,
093613,04998,0848,2024-03-17,14.4,21.3,USA,
093614,08882,0240,2025-05-25,44.0,39.1,USA,
093615,09248,0437,2024-01-15,,1.9,USA,3
093616,02451,0028,2025-01-05,630.6,36.9,USA,3
093617,09837,0523,2025-02-15,82.2,54.0,Canada,
093618,06417,0180,2025-09-26,75.2,,Canada,4
093619,04412,0340,2025-07-16,,16.0,Canada,
093620,03210,0545,2025-10-11,92.1,18.3,USA,
093621,05115,0775,2025-02-11,183.2,18.8,USA,
093622,05170,0266,2025-02-21,44.2,76.3,Canada,
093623,07527,0893,2024-02-19,55.9,67.8,USA,4
093624,04720,0487,2024-05-15,2.3,47.8,USA,
093625,05077,0685,2025-02-09,31.6,68.6,USA,
093626,01704,0981,2025-12-17,,93.9,USA,3
093627,05763,0176,2025-06-10,27.0,,Canada,
093628,06878,0746,2024-11-11,16.7,,USA,
093629,04443,0643,2024-10-28,,1.6,USA,
093630,00784,0645,2024-07-06,26.0,76.7,USA,2
093631,09244,0230,2024-10-08,51.5,17.2,USA,
093632,00429,0513,2024-07-27,63.2,9.8,USA,5
093633,09381,0164,2024-06-27,84.0,,USA,3
093634,01451,0780,2024-11-02,0.6,48.1,USA,2
093635,01353,0799,2025-05-04,31.2,,Canada,
093636,05020,0169,2025-03-21,88.7,47.3,Canada,
093637,09031,0474,2025-05-03,27.0,62.4,USA,
093638,02364,0226,2025-09-23,153.5,96.3,USA,
093639,09024,0877,2025-12-19,20.0,,Canada,
093640,04924,0807,2024-02-04,107.6,,Canada,1
093641,08291,0109,2024-06-30,32.8,15.3,Canada,
093642,05156,0208,2024-03-23,105.7,42.5,Canada,
093643,04774,0472,2024-09-14,116.5,22.5,USA,
093644,08385,0484,2024-06-24,75.0,95.1,Canada,
093645,03106,0503,2025-07-09,59.2,82.3,Canada,4
093646,04758,0901,2025-06-18,8.0,10.4,USA,
093647,04190,0321,2025-01-28,118.3,64.1,Canada,
093648,06100,0362,2025-10-08,,42.6,USA,5
093649,03784,0917,2025-10-28,5.1,43.9,USA,
093650,04423,0714,2024-05-27,27.8,73.6,USA,5
093651,08962,0648,2024-03-23,51.3,19.9,USA,
093652,02444,0660,2024-12-29,487.7,24.1,USA,
093653,00870,0803,2025-09-15,,15.3,USA,
093654,03867,0504,2024-08-19,44.0,83.8,USA,
093655,09314,0094,2025-04-17,37.2,69.9,USA,
093656,02982,0306,2024-03-25,66.1,40.3,Canada,
093657,08011,0978,2025-12-04,24.5,88.0,USA,
093658,06622,0557,2024-10-01,4.7,47.7,USA,3
093659,06059,0557,2024-09-23,217.1,49.0,USA,
093660,03360,0431,2024-09-20,,82.0,USA,
093661,01754,0668,2025-12-21,31.3,80.9,USA,
093662,05271,0283,2025-06-15,61.9,4.4,Canada,3
093663,07721,0862,2025-03-09,211.1,,USA,
093664,05208,0438,2025-03-15,78.3,94.8,USA,
093665,05122,0549,2025-05-10,2.6,74.9,Canada,2
093666,02110,0803,2025-07-16,46.2,84.8,USA,
093667,06709,0147,2024-01-04,64.0,96.5,USA,
093668,01081,0959,2024-03-16,64.1,88.6,USA,
093669,08752,0437,2025-08-21,111.3,6.0,Canada,
093670,06790,0362,2024-11-29,137.5,70.0,USA,4
093671,03979,0297,2025-11-27,54.0,90.1,Canada,
093672,04717,0759,2024-11-05,21.0,24.7,USA,
093673,02350,0958,2025-01-16,77.3,,USA,3
093674,07241,0102,2024-07-08,91.0,,USA,
093675,08249,0132,2025-06-21,37.8,83.9,Canada,3
093676,06407,0451,2024-08-11,126.8,47.2,USA,
093677,01460,0714,2025-06-16,29.5,34.5,USA,
093678,09783,0375,2024-08-06,16.7,47.1,USA,4
093679,00150,0075,2025-04-24,62.2,22.2,USA,
093680,05892,0045,2024-11-24,9.8,,Canada,
093681,03990,0412,2025-07-04,25.6,43.0,USA,
093682,08516,0488,2024-06-29,42.2,60.1,USA,
093683,02557,0324,2024-03-12,37.8,23.8,USA,5
093684,02408,0946,2024-11-28,,6.4,USA,
093685,07300,0167,2025-08-11,97.3,3.0,USA,1
093686,02731,0387,2025-06-04,53.6,73.1,USA,5
093687,08045,0546,2025-11-03,18.8,9.3,USA,
093688,06671,0879,2025-01-23,23.1,49.1,USA,
093689,09596,0213,2025-11-16,29.2,74.5,Canada,
093690,09616,0537,2024-12-07,210.3,41.6,Canada,
093691,06842,0813,2025-08-25,,14.7,USA,
093692,04554,0067,2025-11-09,91.0,76.1,USA,
093693,04385,0849,2025-07-28,86.5,1.1,USA,1
093694,06374,0209,2025-10-23,63.3,1.6,USA,
093695,00236,0510,2025-06-03,23.9,85.5,USA,
093696,08473,0599,2024-04-14,52.1,,USA,5
093697,09509,0145,2025-07-05,,97.0,USA,
093698,01042,0597,2025-08-12,3.7,45.6,Canada,4
093699,07449,0463,2024-01-15,161.6,20.2,USA,
093700,04495,0115,2025-04-28,2.1,41.2,USA,
093701,03012,0761,2024-06-04,,81.0,Canada,
093702,04643,0786,2025-05-15,67.5,96.8,USA,
093703,04932,0310,2025-06-05,30.3,90.0,USA,
093704,05245,0663,2024-05-07,7.9,90.6,USA,
093705,00256,0785,2024-10-31,62.3,66.2,Canada,2
093706,01897,0077,2024-12-07,71.0,85.9,USA,3
093707,05270,0384,2025-03-24,,23.0,USA,
093708,06564,0818,2025-12-13,15.5,90.3,Canada,
093709,00418,0571,2025-05-13,24.5,91.7,Canada,4
093710,07739,0015,2024-04-13,17.3,66.5,USA,4
093711,07116,0811,2025-07-05,,15.6,Canada,5
093712,08626,0181,2024-12-16,13.7,25.0,USA,
093713,08253,0953,2025-07-24,204.8,0.3,Canada,
093714,06305,0915,2025-12-01,177.6,59.9,USA,2
093715,03032,0844,2025-08-05,12.3,76.3,USA,3
093716,09197,0665,2024-05-26,41.0,68.8,USA,
093717,03732,0366,2024-05-19,32.7,,Canada,
093718,06277,0970,2024-11-18,25.7,50.7,USA,
093719,01246,0439,2025-03-21,6.4,49.8,USA,5
093720,08819,0317,2024-08-12,33.8,21.8,USA,
093721,07943,0695,2025-01-21,102.1,90.9,USA,
093722,08913,0888,2024-08-15,23.8,,USA,4
093723,01122,0333,2025-12-15,52.7,67.1,Canada,5
093724,06279,0322,2025-11-18,78.2,0.4,Canada,2
093725,03794,0689,2025-06-19,93.5,,Canada,
093726,06110,0110,2024-09-24,71.8,21.9,USA,
093727,06720,0530,2025-06-24,77.4,38.0,USA,
093728,08967,0354,2025-10-11,19.8,42.4,USA,3
093729,04187,0308,2024-12-16,57.1,12.8,Canada,
